gene_id	gene_name	X442_old_CA1_low	X466_old_SUB_low	T14_new_CA1_high	T14_new_CA1_low	T14_new_CA1_med	T15_new_CA1_low
ENSMUSG00000018846	Pank3	0	0	3	0	0	13
ENSMUSG00000018848	Rars	118	145	12	1	1	51
ENSMUSG00000018849	Wwc1	248	0	15	0	0	42
ENSMUSG00000018858	Mrpl58	0	147	19	13	12	46.999
ENSMUSG00000018861	Fdxr	0	0	0	0	0	0
ENSMUSG00000018862	Otop3	0	0	0	0	0	0
ENSMUSG00000018865	Sult4a1	0	794	69	47	64	146
ENSMUSG00000018868	Pnpla5	0	0	0	0	0	0
ENSMUSG00000018882	Mrpl45	3	351	20	75	85	53
ENSMUSG00000018893	Mb	1	0	0	0	0	0
ENSMUSG00000018899	Irf1	0	0	0	0	0	0
ENSMUSG00000018900	Slc22a5	318.723	0	0	0	0	0
ENSMUSG00000018906	P4ha2	55	72	0	66	61	0
ENSMUSG00000018907	Alox12e	0	0	0	0	0	0
ENSMUSG00000018909	Arrb1	0	0	42	0	0	96
ENSMUSG00000018914	Il3	0	0	0	0	0	0
ENSMUSG00000018916	Csf2	0	0	0	0	0	0
ENSMUSG00000018919	Tm4sf5	0	0	0	0	0	0
ENSMUSG00000018920	Cxcl16	0	0	5	0	0	9
ENSMUSG00000018921	Pelp1	0	0	1	0	0	4
ENSMUSG00000018923	Med11	0	0	0	0	0	0
ENSMUSG00000018924	Alox15	0	0	0	0	0	0
ENSMUSG00000018925	Heatr9	0	0	0	0	0	0
ENSMUSG00000018927	Ccl6	0	0	7	0	0	13
ENSMUSG00000018930	Ccl4	0	75	12	0	0	12
ENSMUSG00000018931	Natd1	0	0	1	0	0	0
ENSMUSG00000018932	Map2k3	0	2	24	0	0	56
ENSMUSG00000018965	Ywhah	18	5400	362	404	507	861
ENSMUSG00000018973	Hoxb1	0	0	0	0	0	0
ENSMUSG00000018974	Sart3	0	1	9	0	2	11
ENSMUSG00000018983	E2f2	0	0	0	0	0	0
ENSMUSG00000018986	Slfn3	1	0	0	0	0	0
ENSMUSG00000018995	Nars2	0	98	0	0	0	1
ENSMUSG00000018999	Slc35b4	5	104	1	0	0	1
ENSMUSG00000019027	Dnah1	0	0	0	0	0	0
ENSMUSG00000019039	Dalrd3	53	29.238	10.59	58.84	73.374	27.34
ENSMUSG00000019054	Fis1	392	238	59	56	84	187
ENSMUSG00000019055	Plod1	15	0	1	0	0	0
ENSMUSG00000019066	Rab3d	8	0	0	0	0	0
ENSMUSG00000019080	Mfsd3	0	0	0	0	0	0
ENSMUSG00000019082	Slc25a22	1	516	25	28	22	61
ENSMUSG00000019087	Atp6ap1	151	1687	96	120	165	249
ENSMUSG00000019088	Dnase1l1	0	0	0	0	0	0
ENSMUSG00000019102	Aldh3a1	0	0	0	0	0	0
ENSMUSG00000019122	Ccl9	0	0	0	0	0	0
ENSMUSG00000019124	Scrn1	0	0	40	0	0	81
ENSMUSG00000019132	BC005537	0	722	48	157	175	97
ENSMUSG00000019139	Isyna1	0	308	1	0	0	2
ENSMUSG00000019143	Hars2	0	158.05	0	38	32.195	0
ENSMUSG00000019146	Cacng2	0.868	22	6	3	6	10
ENSMUSG00000019158	Tmem160	57	71	28	0	0	49
ENSMUSG00000019173	Rab5c	1	0	19	0	0	29
ENSMUSG00000019178	Styxl1	0	0	0	0	0	0
ENSMUSG00000019179	Mdh2	394	3047.999	83	39	19	198
ENSMUSG00000019188	H13	0	0	13	0	0	25
ENSMUSG00000019189	Rnf145	0	540	27	97	110	61
ENSMUSG00000019194	Scn1b	0	283	69	41	39	169
ENSMUSG00000019210	Atp6v1e1	0	2411	165	69	95	430
ENSMUSG00000019214	Chtf18	0	0	0	0	0	0
ENSMUSG00000019230	Lhx9	0	0	0	0	0	0
ENSMUSG00000019232	Etnppl	11	0	44	0	0	135
ENSMUSG00000019235	Rps6kl1	171	0	3	22	26	5
ENSMUSG00000019254	Ppp1r12c	1	0	0	21	28	0
ENSMUSG00000019256	Ahr	0	4	2	0	0	5
ENSMUSG00000019261	Map1s	0	0	10	29	24	21
ENSMUSG00000019278	Dpep1	0	0	0	0	0	0
ENSMUSG00000019295	Tmem129	0	169	19	0	0	40
ENSMUSG00000019297	Nop9	0	6	1	0	0	3.119
ENSMUSG00000019301	Hsd17b1	0	0	0	0	0	0
ENSMUSG00000019302	Atp6v0a1	33	151	59	34	31	149
ENSMUSG00000019303	Psmc3ip	83.958	0	0	0	0	8.749
ENSMUSG00000019312	Grb7	0	182	0	0	0	0
ENSMUSG00000019320	Noxo1	0	0	0	0	0	0
ENSMUSG00000019326	Aoc3	0	0	0	0	0	0
ENSMUSG00000019338	Zfp687	0	0	0	0	0	0
ENSMUSG00000019359	Gdpd2	0	0	22.586	0	0	38.723
ENSMUSG00000019362	D8Ertd738e	0	219	50	0	0	85
ENSMUSG00000019368	Sec14l4	0	0	0	0	0	0
ENSMUSG00000019370	Calm3	356	833	193	140	148	449
ENSMUSG00000019373	Cops3	4	516	22	0	0	46
ENSMUSG00000019428	Fkbp8	175	56	65	30	30	139.999
ENSMUSG00000019429	Ffar3	0	0	0	0	0	0
ENSMUSG00000019432	Ddx39b	98	134	20	60	53	45
ENSMUSG00000019433	Gipc1	1	247	5	0	0	20
ENSMUSG00000019437	Tlcd1	0	0	2.195	1.004	1	24.113
ENSMUSG00000019461	Plscr3	0	114	0	1	0	0
ENSMUSG00000019464	Ptger1	0	0	0	0.898	3.121	0
ENSMUSG00000019467	Arhgef25	1	124.001	24	39	38	56.001
ENSMUSG00000019470	Xab2	0	0	0	10.576	10.802	0
ENSMUSG00000019471	Cdc37	1	505.999	48	0	1	110
ENSMUSG00000019478	Rab4a	311	148	5	33	52	45
ENSMUSG00000019487	Trip10	0	0	3	0	0	19
ENSMUSG00000019489	Cd70	0	0	0	0	0	0
ENSMUSG00000019494	Cops6	0	963	60	80.001	125	122
ENSMUSG00000019505	Ubb	927.724	9867.81	637.943	815.03	947.366	1378.467
ENSMUSG00000019518	Ap4m1	0	0	10.265	30	57.116	11.602
ENSMUSG00000019528	Gyg	0	207	25.001	0	0	67
ENSMUSG00000019539	Rcn3	0	0	0	0	0	0
ENSMUSG00000019558	Slc6a8	0	0	7	0	0	12
ENSMUSG00000019564	Arid3a	0	31	0	0	0	0
ENSMUSG00000019577	Pdk4	0	43	0	0	0	0
ENSMUSG00000019578	Ubxn6	1.94	0	26	67.288	72.054	51
ENSMUSG00000019579	Mydgf	0	149	7	16	16	10
ENSMUSG00000019590	Cyb561	1	769	0	112	141	0
ENSMUSG00000019647	Sema6a	0	0	8	0	0	14
ENSMUSG00000019659	Ccdc12	105	142	28	95	98	61
ENSMUSG00000019689	Fmc1	0	113	23	58	46	70
ENSMUSG00000019699	Akt3	7	1	6	2	5	23
ENSMUSG00000019710	Mrpl24	0	407.982	27.468	14.966	13.406	54.591
ENSMUSG00000019715	Gle1	0	0	20	0	0	37
ENSMUSG00000019718	L3hypdh	0	0	0	33	28	0
ENSMUSG00000019726	Lyst	0	0	0	0	0	0
ENSMUSG00000019731	Slc35e1	0	1	18	0	0	36
ENSMUSG00000019732	Calr3	0	0	0	0	0	0
ENSMUSG00000019734	Tmc4	0	48	0	27	23	0
ENSMUSG00000019737	Syne4	0	0	0	0	0	0
ENSMUSG00000019738	Polr2i	0	0	8	2	6	20
ENSMUSG00000019756	Prl8a1	0	0	0	0	0	0
ENSMUSG00000019761	Krt10	0	110	2	0	0	1
ENSMUSG00000019762	Iyd	0	0	0	0	0	0
ENSMUSG00000019763	Rmnd1	0	88	0	0	0	0
ENSMUSG00000019767	Ccdc170	0	0	0	0	0	0
ENSMUSG00000019768	Esr1	2	1	0	0	0	0
ENSMUSG00000019772	Vip	0	0	5	0	0	29
ENSMUSG00000019773	Fbxo5	0	0	0	0	0	0
ENSMUSG00000019774	Mtrf1l	0	0	0	67	84	0
ENSMUSG00000019775	Rgs17	3	288	9	6	6	41
ENSMUSG00000019777	Hdac2	0	167	16	6	7	51
ENSMUSG00000019779	Frk	0	0	0	0	0	0
ENSMUSG00000019782	Rwdd1	181	308	27	7	11	73
ENSMUSG00000019785	Clvs2	0	0	0	0	0	0
ENSMUSG00000019787	Trdn	2	0	0	0	0	0
ENSMUSG00000019789	Hey2	0	0	1	0	0	3
ENSMUSG00000019790	Stxbp5	1	28	26	119	157	51
ENSMUSG00000019791	Hint3	2	103	0	0	0	0
ENSMUSG00000019792	Trmt11	414.001	520	23	0	0	49
ENSMUSG00000019794	Katna1	54.578	32	0	0	0	0
ENSMUSG00000019795	Pcmt1	0	928	37	40	53	89.999
ENSMUSG00000019796	Lrp11	0	3	24	99	94	51
ENSMUSG00000019797	1700021F05Rik	0	104	6	8	14	16
ENSMUSG00000019802	Sec63	101	0	20	33	29	61
ENSMUSG00000019803	Nr2e1	0	0	1	0	0	2
ENSMUSG00000019804	Snx3	301	1335	116	45	58	292
ENSMUSG00000019806	Aig1	5	349	36	44	44	68
ENSMUSG00000019808	Adat2	0	82.082	0	0	0	0
ENSMUSG00000019809	Pex3	1	305.918	15	3	3	37
ENSMUSG00000019810	Fuca2	0	219	9	0	0	27
ENSMUSG00000019813	Cep57l1	0	0	20.001	0	0	58
ENSMUSG00000019814	Ltv1	0	165	4	47	55	9
ENSMUSG00000019815	Zc2hc1b	0	0	0	0	0	0
ENSMUSG00000019817	Plagl1	0	0	0	4	1	0
ENSMUSG00000019818	Cd164	0	0	62	0	0	133
ENSMUSG00000019820	Utrn	0	0	3	0	0	25
ENSMUSG00000019822	Smpd2	0	0	0	0	0	1
ENSMUSG00000019823	Mical1	0	0	0	0	0	0
ENSMUSG00000019826	Zbtb24	0	0	0	0	0	0
ENSMUSG00000019828	Grm1	3	1	4	0	0	6
ENSMUSG00000019831	Wasf1	201	161	79	93	112	166
ENSMUSG00000019832	Rab32	0	0	0	0	0	0
ENSMUSG00000019834	Slc22a16	0	0	0	0	0	0
ENSMUSG00000019837	Gtf3c6	0	0	0	0	0	0
ENSMUSG00000019838	Slc16a10	0	0	0	0	0	0
ENSMUSG00000019841	Rev3l	544	6	64	111	134	156
ENSMUSG00000019842	Traf3ip2	0	0	0	0	0	0
ENSMUSG00000019843	Fyn	0	168	65	0	0	155
ENSMUSG00000019845	Tube1	0	0	0	0	0	0
ENSMUSG00000019846	Lama4	0	0	0	0	0	0
ENSMUSG00000019848	Popdc3	50	0	6	0	0	5
ENSMUSG00000019849	Prep	7	7	0	27	35	0
ENSMUSG00000019850	Tnfaip3	0	0	0	0	0	0
ENSMUSG00000019851	Perp	0	0	0	0	0	0
ENSMUSG00000019852	Arfgef3	135.317	1	0	0	1	1
ENSMUSG00000019853	Hebp2	21	0	0	0	0	0
ENSMUSG00000019854	Reps1	1	16	30.999	1	0	57
ENSMUSG00000019856	Fam184a	24	143.999	12	0	0	27
ENSMUSG00000019857	Asf1a	0	40.5	6	0	0	14
ENSMUSG00000019861	Gopc	1	0	15	0	0	40
ENSMUSG00000019863	Qrsl1	0	227	0	10	13	0
ENSMUSG00000019864	Rtn4ip1	0	0	0	0	0	0
ENSMUSG00000019865	Nmbr	0	0	0	0	0	0
ENSMUSG00000019866	Crybg1	0	0	0	0	0	0
ENSMUSG00000019867	Gje1	0	0	0	0	0	0
ENSMUSG00000019868	Vta1	0	176.762	0	16	17	6
ENSMUSG00000019872	Smpdl3a	0	0	0	1	3	0
ENSMUSG00000019873	Reep3	0	0	5	0	0	8
ENSMUSG00000019874	Fabp7	0	212	34	102	101	66
ENSMUSG00000019876	Pkib	0	0	0	0	0	0
ENSMUSG00000019877	Serinc1	561	2758	164	610	684	420
ENSMUSG00000019878	Hsf2	177	0	2	12	11	2
ENSMUSG00000019880	Rspo3	35.887	5	0	6	6	0
ENSMUSG00000019883	Echdc1	0	0	16.267	3.92	0	27.351
ENSMUSG00000019888	Mgat4c	0	16	0	0	0	0
ENSMUSG00000019889	Ptprk	19	0	53	51	55	143
ENSMUSG00000019890	Nts	0	3296	0	0	0	0
ENSMUSG00000019891	Dcbld1	0	0	0	134	167	0
ENSMUSG00000019892	Lrriq1	0	0	16	0	0	26
ENSMUSG00000019893	Ros1	0	0	0	0	0	0
ENSMUSG00000019894	Slc6a15	0	0	8	0	0	27
ENSMUSG00000019897	Ccdc59	1	0	20	28	27	29
ENSMUSG00000019899	Lama2	0	0	0	0	0	0
ENSMUSG00000019900	Rfx6	0	0	0	0	0	0
ENSMUSG00000019905	Gprc6a	0	0	0	0	0	0
ENSMUSG00000019906	Lin7a	0	360	0	4	1	0
ENSMUSG00000019907	Ppp1r12a	125	195	17	28	37	28
ENSMUSG00000019909	Fam162b	0	0	0	0	0	0
ENSMUSG00000019913	Sim1	0	0	0	0	0	0
ENSMUSG00000019916	P4ha1	739	0	16	132	139	27
ENSMUSG00000019917	Sept10	1	0	0	0	0	0
ENSMUSG00000019920	Lims1	0	194	0	5	6	0
ENSMUSG00000019923	Zwint	239	8116	267	230	252	683
ENSMUSG00000019927	Ube2d1	2	0	7	6	5	14
ENSMUSG00000019929	Dcn	0	0	0	0	0	0
ENSMUSG00000019932	Kera	0	0	0	0	0	0
ENSMUSG00000019933	Mrln	0	0	0	0	0	0
ENSMUSG00000019935	Slc17a8	0	0	0	0	0	0
ENSMUSG00000019936	Epyc	0	0	0	0	0	0
ENSMUSG00000019942	Cdk1	0	0	0	0	0	0
ENSMUSG00000019943	Atp2b1	3135	4354	258	728.001	831.999	673
ENSMUSG00000019944	Rhobtb1	0	0	0	0	0	0
ENSMUSG00000019945	Cabcoco1	0	0	0	0	0	0
ENSMUSG00000019947	Arid5b	1	837	2	0	4	5
ENSMUSG00000019948	Actr6	0	81	1	0	0	3
ENSMUSG00000019951	Uhrf1bp1l	3	359	8	8	22	23
ENSMUSG00000019952	Poc1b	0	0	0	1	0	0
ENSMUSG00000019960	Dusp6	244	249	88	46	58	196
ENSMUSG00000019961	Tmpo	0	0	40.999	0	0	115
ENSMUSG00000019966	Kitl	0	0	0	0	0	0
ENSMUSG00000019969	Psen1	1	305	17	29	36	31
ENSMUSG00000019970	Sgk1	33	2	24	35.001	31	55
ENSMUSG00000019971	Cep290	0	225	0	20	15	0
ENSMUSG00000019975	Ikbip	0	0	5	25	13	4
ENSMUSG00000019977	Hbs1l	0	25	0	37	37	0
ENSMUSG00000019978	Epb41l2	0	0	0	0	0	5
ENSMUSG00000019979	Apaf1	0	0	0	78	77	0
ENSMUSG00000019982	Myb	0	0	0	0	0	0
ENSMUSG00000019984	Med23	920	23	4	15	25	13
ENSMUSG00000019986	Ahi1	470	1696	77	343	391	184
ENSMUSG00000019987	Arg1	0	0	0	0	0	0
ENSMUSG00000019988	Nedd1	0	0	0	8	5	0
ENSMUSG00000019989	Enpp3	0	0	0	0	0	0
ENSMUSG00000019990	Pde7b	0	0	0	0	0	3
ENSMUSG00000019992	Mtfr2	0	0	0	0	0	0
ENSMUSG00000019996	Map7	0	0	28	0	0	78
ENSMUSG00000019997	Ccn2	0	0	15	0	0	28
ENSMUSG00000019998	Stx7	25	1140	56	0	0	135
ENSMUSG00000020000	Moxd1	0	0	0	0	0	0
ENSMUSG00000020003	Pex7	0	18	15	0	0	32.001
ENSMUSG00000020007	Il20ra	0	0	0	0	0	0
ENSMUSG00000020009	Ifngr1	0	0	19	0	0	46
ENSMUSG00000020010	Vnn3	0	0	0	0	0	0
ENSMUSG00000020014	Cfap54	0	0	1	0	0	4
ENSMUSG00000020015	Cdk17	0	446	22	30	44	94
ENSMUSG00000020017	Hal	0	0	0	0	0	0
ENSMUSG00000020018	Snrpf	0	184	4	0	0	23
ENSMUSG00000020019	Ntn4	0	0	0	43	59	0
ENSMUSG00000020020	Usp44	0	0	0	0	0	0
ENSMUSG00000020021	Fgd6	0	0	0	0	0	0
ENSMUSG00000020022	Ndufa12	0	629	72	11	21	171
ENSMUSG00000020023	Tmcc3	3	0	14	0	1	34
ENSMUSG00000020024	Cep83	168	369	15	0	0	42
ENSMUSG00000020027	Socs2	0	0	0	0	0	0
ENSMUSG00000020029	Nudt4	0	0	7	0	0	14
ENSMUSG00000020032	Nuak1	0	0	28	6	14	65
ENSMUSG00000020033	4930463O16Rik	0	0	0	0	0	0
ENSMUSG00000020034	Tcp11l2	0	0	4	0	0	19
ENSMUSG00000020037	Rfx4	0	0	1	0	0	3
ENSMUSG00000020038	Cry1	0	0	0	0	0	0
ENSMUSG00000020042	Btbd11	0	0	0	4	5	0
ENSMUSG00000020044	Timp3	0	0	9	0	0	22
ENSMUSG00000020048	Hsp90b1	57	834	26	229	237	53
ENSMUSG00000020051	Pah	0	0	0	0	0	0
ENSMUSG00000020052	Ascl1	0	0	0	0	0	0
ENSMUSG00000020053	Igf1	1	1	0	6	8	0
ENSMUSG00000020056	Washc3	0	76	5	0	0	17
ENSMUSG00000020057	Dram1	0	0	0	0	0	0
ENSMUSG00000020059	Sycp3	0	0	1.004	0	0	0
ENSMUSG00000020061	Mybpc1	0	0	0	0	0	0
ENSMUSG00000020062	Slc5a8	0	0	0	0	0	0
ENSMUSG00000020063	Sirt1	4	484	0	2	3	1
ENSMUSG00000020064	Herc4	1	0	0	39	41	0
ENSMUSG00000020067	Mypn	0	0	0	0	0	0
ENSMUSG00000020069	Hnrnph3	0	62	20	82.001	125	38
ENSMUSG00000020070	Rufy2	34	14	7	11	17	3
ENSMUSG00000020072	Pbld2	0	0	0	0	0	0
ENSMUSG00000020074	Ccar1	412	19	1	26	38	0
ENSMUSG00000020075	Ddx21	0	14	22	0	0	53
ENSMUSG00000020076	Ddx50	389	385.999	7	46	62.999	8
ENSMUSG00000020077	Srgn	0	0	0	0	0	0
ENSMUSG00000020078	Vps26a	0	0	9	0	0	27
ENSMUSG00000020079	Supv3l1	0	0	0	26	26	0
ENSMUSG00000020080	Hkdc1	9	0	0	0	0	0
ENSMUSG00000020081	Tacr2	0	0	0	0	0	0
ENSMUSG00000020083	Fam241b	0	0	24	0	0	34
ENSMUSG00000020085	Aifm2	0	0	0	0	0	0
ENSMUSG00000020086	H2afy2	0	10	0	0	0	0
ENSMUSG00000020087	Tysnd1	3	0	0	0	0	0
ENSMUSG00000020088	Sar1a	0	95	54	46	62	143
ENSMUSG00000020089	Ppa1	0	660	21	80	67	66
ENSMUSG00000020090	Npffr1	0	0	0	0	0	0
ENSMUSG00000020091	Eif4ebp2	4	0	1	2	4	2
ENSMUSG00000020092	Pald1	0	0	0	0	0	0
ENSMUSG00000020096	Tbata	5	23	0	0	0	0
ENSMUSG00000020097	Sgpl1	0	180	7	37	47	16
ENSMUSG00000020098	Pcbd1	0	93	21	0	0	39
ENSMUSG00000020099	Unc5b	0	0	0	0	0	0
ENSMUSG00000020100	Slc29a3	0	0	0	0	0	0
ENSMUSG00000020101	Vsir	0	0	0	0	0	0
ENSMUSG00000020102	Slc16a7	0	171	0	10	9	0
ENSMUSG00000020105	Lrig3	2	0	0	0	0	0
ENSMUSG00000020107	Anapc16	0	155	43	30	30	88
ENSMUSG00000020108	Ddit4	0	0	0	0	0	1
ENSMUSG00000020109	Dnajb12	0	126	3	0	0	17
ENSMUSG00000020111	Micu1	12	799	2	0	0	1
ENSMUSG00000020114	Cand1	0	200	20	84	103	42
ENSMUSG00000020115	Tbk1	1	0	18	0	0	30
ENSMUSG00000020116	Pno1	33	186	62	17	15	165
ENSMUSG00000020120	Plek	0	0	0	0	0	0
ENSMUSG00000020121	Srgap1	0	0	7	0	1	20
ENSMUSG00000020122	Egfr	405	1	1	0	0	0
ENSMUSG00000020123	Avpr1a	0	0	0	0	0	0
ENSMUSG00000020124	Usp15	144	490	3	1	0	2
ENSMUSG00000020125	Elane	0	0	0	0	0	0
ENSMUSG00000020128	Vps54	8	4	1	0	0	0
ENSMUSG00000020130	Tbc1d15	1	19	0	25	33	0
ENSMUSG00000020131	Pcsk4	0	0	0	0	0	0
ENSMUSG00000020132	Rab21	0	0	31	28	29	84
ENSMUSG00000020133	2310011J03Rik	0	0	0	0	0	2
ENSMUSG00000020134	Peli1	62	0	9	1	0	24
ENSMUSG00000020135	Apc2	2	58	3	0	0	9
ENSMUSG00000020137	Thap2	5	0	0	46	52	0
ENSMUSG00000020140	Lgr5	1	1	0	0	0	0
ENSMUSG00000020142	Slc1a4	0	0	19	0	0	43
ENSMUSG00000020143	Dock2	0	0	0	0	0	0
ENSMUSG00000020149	Rab1a	0	560	90	1	1	159
ENSMUSG00000020150	Gamt	0	0	7	0	0	17
ENSMUSG00000020151	Ptprr	0	54	0	33	30	0
ENSMUSG00000020152	Actr2	36	176	55	10	11	114
ENSMUSG00000020153	Ndufs7	0	645	43	52	97	79.001
ENSMUSG00000020154	Ptprb	0	0	0	0	0	0
ENSMUSG00000020155	Kcnmb1	0	0	0	0	0	0
ENSMUSG00000020156	Pwwp3a	1	0	0	44	49	0
ENSMUSG00000020159	Gabrp	0	0	0	0	0	0
ENSMUSG00000020160	Meis1	0	6	5	0	0	9
ENSMUSG00000020163	Uqcr11	85	383	139	26	37	322
ENSMUSG00000020164	Kcnmb4os1	0	0	3.232	0	0	3.779
ENSMUSG00000020166	Cnot2	104	647	18	0	0	42
ENSMUSG00000020167	Tcf3	4	0	0	0	0	0
ENSMUSG00000020168	Olfr299	0	0	0	0	0	0
ENSMUSG00000020169	Best3	0	0	0	0	0	0
ENSMUSG00000020170	Frs2	187	0	3	2	1	5
ENSMUSG00000020171	Yeats4	0	9	0	0	0	0
ENSMUSG00000020173	Cobl	0	81.999	5	0	0	20
ENSMUSG00000020175	Rab36	75	0	0	10	9	0
ENSMUSG00000020176	Grb10	17	0	0	0	0	0
ENSMUSG00000020177	9530003J23Rik	0	0	4	0	0	5
ENSMUSG00000020178	Adora2a	0	0	0	0	0	0
ENSMUSG00000020180	Snrpd3	0	101	16	0	0	49
ENSMUSG00000020181	Nav3	143	63	28	111	116	79
ENSMUSG00000020182	Ddc	0	41	0	0	0	0
ENSMUSG00000020183	Cpm	0	0	0	0	0	0
ENSMUSG00000020184	Mdm2	3	159	43	5	9	101
ENSMUSG00000020185	E2f7	0	0	0	0	0	0
ENSMUSG00000020186	Csrp2	0	0	0	0	0	0
ENSMUSG00000020189	Osbpl8	127	605	0	9	5	1
ENSMUSG00000020190	Mknk2	0	0	4	0	0	17
ENSMUSG00000020191	Spata48	0	0	0	0	0	0
ENSMUSG00000020193	Zpbp	0	0	0	0	0	0
ENSMUSG00000020196	Cabin1	1	149	15	18	30	46
ENSMUSG00000020198	Ap3d1	45	532	8	0	0	34
ENSMUSG00000020205	Phlda1	1	0	14	9	9	10
ENSMUSG00000020211	Sf3a2	0	0	5	3	7	11
ENSMUSG00000020212	Mdm1	0	157	0	54	50	0
ENSMUSG00000020213	Glipr1l1	0	0	0	0	0	0
ENSMUSG00000020214	Glipr1l2	0	0	0	0	0	0
ENSMUSG00000020216	Jsrp1	0	0	6	0	0	12
ENSMUSG00000020218	Wif1	0	0	0	0	0	0
ENSMUSG00000020219	Timm13	137	203	64.001	5	11	147
ENSMUSG00000020220	Vps13d	36	322	0	7	13	0
ENSMUSG00000020224	Llph	0	71	29	14	21	68
ENSMUSG00000020225	Tmbim4	0	75	26	0	0	74
ENSMUSG00000020226	Slc5a4b	0	0	0	0	0	0
ENSMUSG00000020227	Irak3	0	0	0	0	0	0
ENSMUSG00000020228	Helb	0	0	0	0	0	0
ENSMUSG00000020229	Slc5a4a	0	0	0	0	0	0
ENSMUSG00000020230	Prmt2	0	30	20	45	58	47
ENSMUSG00000020231	Dip2a	0	1	12	0	1	20
ENSMUSG00000020232	Hmg20b	11	5	2	6	3	13
ENSMUSG00000020234	4930404N11Rik	0	0	0	5.487	3.098	0
ENSMUSG00000020235	Fzr1	2	0	9	0	1	30
ENSMUSG00000020238	Ncln	12	0	5	6	11	15
ENSMUSG00000020241	Col6a2	0	0	0	0	0	0
ENSMUSG00000020246	Hcfc2	0	11	6	27	22	9
ENSMUSG00000020248	Nfyb	144	0	22	10	15	43
ENSMUSG00000020250	Txnrd1	0	0	2	0	0	8
ENSMUSG00000020251	Glt8d2	39.502	3.44	11.429	0	0	28
ENSMUSG00000020253	Ppm1m	0	0	8	0	0	25
ENSMUSG00000020255	D10Wsu102e	57.001	0	4	47	74	6
ENSMUSG00000020256	Aldh1l2	0	0	0	0	0	0
ENSMUSG00000020257	Wdr82	0	0	3	0	0	4
ENSMUSG00000020258	Glyctk	0	0	0	0	0	0
ENSMUSG00000020260	Pofut2	27	0	5	0	0	13
ENSMUSG00000020261	Slc36a1	0	1	0	0	0	0
ENSMUSG00000020262	Adarb1	0	61	18	0	0	35
ENSMUSG00000020263	Appl2	2	0	32	0	0	72
ENSMUSG00000020264	Slc36a2	0	0	0	0	0	0
ENSMUSG00000020265	Sumo3	0	0	14	0	0	35
ENSMUSG00000020267	Hint1	128	750	80	49	67	177
ENSMUSG00000020268	Lyrm7	1	142	3	7	7	10
ENSMUSG00000020270	Smim23	0	0	0	0	0	0
ENSMUSG00000020271	Fbxw11	0	17	29	2	0	69
ENSMUSG00000020272	Stk10	0	0	0	0	0	0
ENSMUSG00000020273	Papolg	0	0	0	0	0	0
ENSMUSG00000020275	Rel	0	0	0	0	0	0
ENSMUSG00000020277	Pfkl	2	0	27	19	28	48
ENSMUSG00000020279	Il9r	0	0	0	0	0	0
ENSMUSG00000020280	Pus10	105	0	0	0	0	0
ENSMUSG00000020282	Rhbdf1	0	4	6	0	0	13
ENSMUSG00000020283	Pex13	7	401	0	8	10	0
ENSMUSG00000020284	Cfap410	0	136	22	0	0	46
ENSMUSG00000020286	1700093K21Rik	0	0	0	0	0	0
ENSMUSG00000020287	Mpg	0	102.982	0	21.999	15	2
ENSMUSG00000020288	Ahsa2	0	148.78	25.097	44.192	50.075	61.347
ENSMUSG00000020289	Nprl3	0	1.018	3	2	0	4
ENSMUSG00000020290	Xpo1	5	72	40	42	42	96
ENSMUSG00000020295	Hbq1a	0	0	0	0	0	0
ENSMUSG00000020297	Nsg2	14	267	36	52	68	100
ENSMUSG00000020299	4930524B15Rik	0	0	0	0	0	0
ENSMUSG00000020300	Cpeb4	0	177	76	48	50	177
ENSMUSG00000020303	Stc2	0	0	0	0	0	0
ENSMUSG00000020305	Asb3	3	212	0	0	0	0
ENSMUSG00000020307	Cdc34	0	0	6	0	0	6
ENSMUSG00000020308	Tpgs1	0	0	3	27	34	6
ENSMUSG00000020309	Chac2	0	251	1	38	33	3
ENSMUSG00000020310	Madcam1	0	0	0	0	0	0
ENSMUSG00000020311	Erlec1	0	0	11	0	0	15
ENSMUSG00000020312	Shc2	91	34	0	9	7	0
ENSMUSG00000020315	Sptbn1	1146.001	173.999	75	177	180	182
ENSMUSG00000020317	Theg	0	0	0	0	0	0
ENSMUSG00000020319	Wdpcp	0	0	0	0	0	0
ENSMUSG00000020321	Mdh1	0	6350	266	91	108	670
ENSMUSG00000020323	Prss57	0	0	0	0	0	4.36
ENSMUSG00000020325	Fstl3	0	1	7	0	0	4.64
ENSMUSG00000020326	Ccng1	587	271	14	64	69	41
ENSMUSG00000020327	Fgf22	0	0	0	0	0	0
ENSMUSG00000020328	Nudcd2	2	230	11	0	0	39
ENSMUSG00000020329	Polrmt	0	0	3	0	0	6
ENSMUSG00000020330	Hmmr	0	0	0	0	0	0
ENSMUSG00000020331	Hcn2	0	0	4	1	10	5
ENSMUSG00000020332	Meikin	0	0	0	0	0	0
ENSMUSG00000020333	Acsl6	1	168	43	11	14	111
ENSMUSG00000020334	Slc22a4	0	2	0	0	0	1
ENSMUSG00000020335	Zfp354b	0	0	0	0	0	0
ENSMUSG00000020340	Cyfip2	22	984	42	9	10	104
ENSMUSG00000020346	Mgat1	0	0	10	0	0	42
ENSMUSG00000020349	Ppp2ca	471	602	81	54	53	210
ENSMUSG00000020354	Sgcd	2	0	0	0	0	0
