gene_id	gene_name	X442_old_CA1_low	X466_old_SUB_low	T14_new_CA1_high	T14_new_CA1_low	T14_new_CA1_med	T15_new_CA1_low
ENSMUSG00000021066	Atl1	0	258.491411	7.162569	203.288864	173.756342	6.942613
ENSMUSG00000021067	Sav1	2.458866	66.601853	5.823873	0	0	3.713958
ENSMUSG00000021068	Nin	262.16253	18.523243	9.418622	69.63965	68.716442	12.188566
ENSMUSG00000021069	Pygl	0	0	0	0	0	0
ENSMUSG00000021070	Bdkrb2	0	0	0	0	0	0
ENSMUSG00000021071	Trim9	7.164031	70.666797	121.855717	2.386386	69.063591	106.697621
ENSMUSG00000021072	Tmx1	0	71.464781	0	0	0	3.432119
ENSMUSG00000021076	Actr10	25.06332	8.991202	47.185459	1.313644	2.370351	23.627466
ENSMUSG00000021078	Tomm20l	0	1.748636	0	0	0	0
ENSMUSG00000021079	Timm9	17.406081	380.883643	64.118619	137.485912	115.917955	87.68345
ENSMUSG00000021081	Serpina1f	0	0	0	0	0	0
ENSMUSG00000021086	Ccdc175	0	0	0	0	0	0
ENSMUSG00000021087	Rtn1	61.631277	3378.46184	709.414822	857.007081	935.058386	690.140606
ENSMUSG00000021090	Lrrc9	0	0	0	0	0	0
ENSMUSG00000021091	Serpina3n	0	0	1.642544	195.448354	257.520949	0.687189
ENSMUSG00000021094	Dhrs7	0	60.730196	27.631024	0	0	9.402196
ENSMUSG00000021095	Gsc	0	0	0	0	0	0
ENSMUSG00000021096	Ppm1a	61.70899	263.788909	125.928501	34.164378	24.871902	140.263598
ENSMUSG00000021097	Clmn	0	0	3.94182	0	0	4.08356
ENSMUSG00000021098	4930447C04Rik	0	0	0	0	0	0
ENSMUSG00000021099	Six6	0	0	0	0	0	0
ENSMUSG00000021101	4930408O17Rik	0	0	0	0	0	0
ENSMUSG00000021102	Glrx5	0	26.761597	110.664518	0	0	67.40161
ENSMUSG00000021103	Mnat1	0	15.000424	5.596914	0	0	3.872252
ENSMUSG00000021108	Prkch	1.399439	0.204654	0	0	0	0
ENSMUSG00000021109	Hif1a	13.32209	91.269208	31.809768	75.839129	83.862088	35.705646
ENSMUSG00000021111	Papola	139.674628	132.759962	55.524671	43.277958	36.881437	36.81415
ENSMUSG00000021112	Mpp5	0	0.440958	2.4095	0	0	1.241176
ENSMUSG00000021113	Snapc1	0	17.114266	6.552188	0	1.491419	7.881479
ENSMUSG00000021114	Atp6v1d	340.580704	510.730839	170.103101	134.704497	105.411726	166.599565
ENSMUSG00000021115	Vrk1	0	0	0	0	0	0
ENSMUSG00000021116	Eif2s1	47.273142	76.719397	0	116.088446	94.688661	0
ENSMUSG00000021118	Plek2	0	0	0	0	0	0
ENSMUSG00000021120	Pigh	0	0	0	61.384402	66.954949	0
ENSMUSG00000021123	Rdh12	0	0	0	103.115517	107.222193	0
ENSMUSG00000021124	Vti1b	216.556374	406.702051	258.293362	47.979381	26.34231	313.578486
ENSMUSG00000021125	Arg2	0	0	0	0	0	0
ENSMUSG00000021127	Zfp36l1	0	0	20.850903	0	0	16.853134
ENSMUSG00000021130	Galnt16	0.695622	4.539276	10.694213	32.380927	19.472148	7.821884
ENSMUSG00000021131	Erh	225.012565	90.924239	130.249023	98.273853	92.02703	179.815876
ENSMUSG00000021133	Susd6	0	0	3.845759	0	0	4.228527
ENSMUSG00000021134	Srsf5	764.611844	349.692286	237.830595	1458.471581	1248.100149	259.463289
ENSMUSG00000021135	Slc10a1	65.934537	0	4.154179	0	0	1.071579
ENSMUSG00000021136	Smoc1	0	0	0	0	0	0
ENSMUSG00000021140	Pcnx	0	0	6.136013	10.006195	11.958123	8.28114
ENSMUSG00000021143	Pacs2	0	0	2.395181	10.473266	4.724636	0.659892
ENSMUSG00000021144	Mta1	56.540049	13.178541	1.226179	8.074442	10.553383	2.470882
ENSMUSG00000021147	Wdr37	0	51.241829	2.767155	0	0	1.998152
ENSMUSG00000021148	Gm9745	0	0	0	0	0	0
ENSMUSG00000021149	Gtpbp4	0	46.515525	0	0	0	0
ENSMUSG00000021156	Zmynd11	37.750363	28.877941	36.486944	134.537259	151.331212	49.868889
ENSMUSG00000021171	Esyt2	0.354978	69.14943	19.685039	0	0	19.432774
ENSMUSG00000021175	Cdca7l	0	0	0	39.501834	20.033441	0
ENSMUSG00000021176	Efcab11	0	0	0	0	0	0
ENSMUSG00000021177	Tdp1	0	21.098898	25.747195	3.420697	0	27.437037
ENSMUSG00000021178	Psmc1	116.704502	516.304631	50.623307	201.111622	172.512763	61.276097
ENSMUSG00000021179	Nrde2	0	0	0	0	0	0
ENSMUSG00000021180	Rps6ka5	0	0	0	0	0	0
ENSMUSG00000021182	Ccdc88c	57.688631	2.764256	5.42151	0	0.617041	6.341854
ENSMUSG00000021185	Dglucy	0	0	0	0	0	0
ENSMUSG00000021186	Fbln5	0	0	0	0	0	0
ENSMUSG00000021187	Tc2n	0	0	0	0	0	0
ENSMUSG00000021188	Trip11	8.606617	46.035591	6.963941	45.473358	51.988186	5.196403
ENSMUSG00000021189	Atxn3	0	19.919567	0	0	0	0
ENSMUSG00000021190	Lgmn	314.758775	30.964255	9.362885	6.202768	7.558582	16.507578
ENSMUSG00000021192	Golga5	0	1.335945	5.827521	13.423494	27.585506	1.936918
ENSMUSG00000021193	Pitrm1	0	0	10.762125	14.194214	8.225156	30.572622
ENSMUSG00000021194	Chga	0	41.675666	54.575262	12.045744	10.762252	41.968275
ENSMUSG00000021196	Pfkp	7.656502	142.472479	92.739359	87.359502	86.972937	91.985727
ENSMUSG00000021198	Unc79	110.086779	0	8.706822	10.913676	14.15287	8.541212
ENSMUSG00000021200	Asb2	0	0	0	0	0	0
ENSMUSG00000021203	Otub2	0.500061	57.8938	22.452241	22.700398	0	21.607192
ENSMUSG00000021207	Akr1c21	0	0	0	0	0	0
ENSMUSG00000021208	Ifi27l2b	0	0	0	0	0	0
ENSMUSG00000021209	Ppp4r4	116.240922	22.905024	0	64.033808	60.171654	0
ENSMUSG00000021210	Akr1c6	0	0	0	0	0	0
ENSMUSG00000021211	Akr1c12	0	0	0	0	0	0
ENSMUSG00000021213	Akr1c13	0	0	0	0	0	0
ENSMUSG00000021214	Akr1c18	0	0	0	0	0	0
ENSMUSG00000021215	Net1	0	0	34.033647	62.932293	66.631253	44.745065
ENSMUSG00000021216	Tubal3	0	0	0	0	0	0
ENSMUSG00000021217	Tshz3	0	65.151392	0	0	0	0
ENSMUSG00000021218	Gdi2	272.413584	394.247408	134.610246	0	0	145.127588
ENSMUSG00000021219	Rgs6	0	0	0.568277	28.825223	21.019344	1.170343
ENSMUSG00000021221	Dpf3	0	0	0	0	0	0
ENSMUSG00000021222	Dcaf4	0	0	11.873599	0	0	2.130623
ENSMUSG00000021223	Papln	0	0	0	0	0	0
ENSMUSG00000021224	Numb	0	5.080743	18.929306	0	0	19.990863
ENSMUSG00000021226	Acot2	0	0	16.418943	0	0	14.426037
ENSMUSG00000021228	Acot3	0	0	0	0	0	0
ENSMUSG00000021234	Fam161b	0	31.7843	6.285957	0	0	0
ENSMUSG00000021235	Coq6	0	68.821391	0	18.70127	33.102398	0
ENSMUSG00000021236	Entpd5	3.48316	0	2.629337	0	0	2.168788
ENSMUSG00000021238	Aldh6a1	0	0	31.584821	0	0	35.284032
ENSMUSG00000021239	Vsx2	0	0	0	0	0	0
ENSMUSG00000021240	Abcd4	0.5443	0.556548	9.697829	6.354373	7.608593	2.309747
ENSMUSG00000021241	Isca2	0	100.484297	267.689487	0	0	269.893865
ENSMUSG00000021242	Npc2	0	0	11.855986	0	0	11.05448
ENSMUSG00000021243	Fcf1	2.455969	353.317391	44.559925	0	0	49.369752
ENSMUSG00000021244	Ylpm1	87.903915	33.097437	35.384253	75.893194	117.067708	57.912555
ENSMUSG00000021245	Mlh3	0	0.129281	0	0	0	0
ENSMUSG00000021248	Tmed10	0.868958	0	110.048641	28.691928	19.75251	126.581308
ENSMUSG00000021250	Fos	224.317266	75.186193	54.558726	523.991181	397.037786	45.626063
ENSMUSG00000021252	Erg28	107.473927	0.618001	101.328675	523.916557	413.23326	86.515723
ENSMUSG00000021253	Tgfb3	0	0	0	0	0	0
ENSMUSG00000021254	Gpatch2l	0	0	0	0	0	0.351473
ENSMUSG00000021255	Esrrb	0	0.141971	0	0	0	0
ENSMUSG00000021256	Vash1	0	0	0	4.204089	11.327294	0
ENSMUSG00000021257	Angel1	0	0	0	0	0	0
ENSMUSG00000021258	Ccnk	62.472485	2.171484	8.830797	0	1.866111	8.922671
ENSMUSG00000021259	Cyp46a1	2.028575	63.446228	65.448413	26.370026	23.610797	80.087021
ENSMUSG00000021260	Hhipl1	0	0	0	0	0	0
ENSMUSG00000021262	Evl	0	0.461006	76.581397	256.26944	193.704586	89.408514
ENSMUSG00000021263	Degs2	0	0.386321	3.423391	0	0	1.06856
ENSMUSG00000021264	Yy1	29.429487	0	2.560962	0	0	1.053987
ENSMUSG00000021265	Slc25a29	0	0	12.067463	0	0	23.288436
ENSMUSG00000021266	Wars	0.505342	31.492234	9.553119	0	0	10.422998
ENSMUSG00000021268	Meg3	2891.570052	545.259642	271.165438	778.307602	779.823614	269.155272
ENSMUSG00000021270	Hsp90aa1	486.819732	2299.508829	537.91772	1009.794166	858.977034	491.886613
ENSMUSG00000021271	Zfp839	0	0	0	0	0	0
ENSMUSG00000021273	Fdft1	0	194.385372	25.323006	112.372777	116.866321	30.599802
ENSMUSG00000021275	Tecpr2	0	0	0	0	0	0
ENSMUSG00000021276	Cinp	0	35.511222	5.620893	0	0	0.936769
ENSMUSG00000021277	Traf3	0	0	0	0	0	0.188046
ENSMUSG00000021278	Amn	0	0	3.715244	0	0	0
ENSMUSG00000021279	Cdc42bpb	3.740287	0	0	0	0	2.789418
ENSMUSG00000021280	Exoc3l4	0	0	0	0	0	0
ENSMUSG00000021281	Tnfaip2	0	0	5.366067	0	0	7.109267
ENSMUSG00000021282	Eif5	145.218856	128.114738	464.401222	378.338276	367.422249	565.132953
ENSMUSG00000021285	Ppp1r13b	103.014191	11.253235	6.578337	14.373375	12.976402	6.638939
ENSMUSG00000021286	Zfyve21	0	0	0	52.866672	29.752557	0
ENSMUSG00000021287	Xrcc3	97.517736	0	0	0	0	0
ENSMUSG00000021288	Klc1	598.930643	241.297603	96.250957	194.161521	183.919014	108.690583
ENSMUSG00000021290	Atp5mpl	124.168186	1126.8919	2008.914596	810.536222	1057.602781	2224.313473
ENSMUSG00000021294	Kif26a	0	0	0	0	0	0
ENSMUSG00000021298	Gpr132	0	0	0	0	0	0
ENSMUSG00000021301	Hecw1	0	3.94113	4.154568	8.637752	10.763476	3.266142
ENSMUSG00000021302	Ggps1	0	6.477928	1.524002	79.845377	16.730891	1.876248
ENSMUSG00000021303	Gng4	0	0	4.111181	0	0	5.540114
ENSMUSG00000021306	Gpr137b	0.377043	0	11.408775	0	0	9.631927
ENSMUSG00000021311	Mtr	0	0	2.269762	0	0	1.864687
ENSMUSG00000021313	Ryr2	112.536192	17.427114	20.897772	22.63663	31.477435	28.444578
ENSMUSG00000021314	Amph	0	39.837905	19.122946	171.846071	163.931008	21.317481
ENSMUSG00000021318	Gli3	0	0	0	0	0	0
ENSMUSG00000021319	Sfrp4	0	0	0	0	0	0
ENSMUSG00000021322	Aoah	0	0	0	0	0	0
ENSMUSG00000021326	Trim27	0	0	19.344054	47.274375	55.610679	20.627105
ENSMUSG00000021327	Zkscan3	148.878242	43.301469	0	38.45308	78.648434	0
ENSMUSG00000021335	Slc17a1	0	0	0	0	0	0
ENSMUSG00000021336	Slc17a4	0	0	0	0	0	0
ENSMUSG00000021337	Scgn	0	0	0	0	0	0
ENSMUSG00000021338	Carmil1	0	0	15.821738	0	0	11.959495
ENSMUSG00000021339	Mrs2	0	15.78535	4.066869	0	0.662805	4.001885
ENSMUSG00000021340	Gpld1	0	0	12.750657	0	0	13.6323
ENSMUSG00000021342	Prl	0	0	0	0	0	0
ENSMUSG00000021345	Prl8a6	0	0	0	0	0	0
ENSMUSG00000021346	Prl8a8	0	0	0	0	0	0
ENSMUSG00000021347	Prl7b1	0	0	0	0	0	0
ENSMUSG00000021348	Prl7d1	0	0	0	0	0	0
ENSMUSG00000021356	Irf4	0	0	0	0	0	0
ENSMUSG00000021357	Exoc2	0	25.260283	0	45.305976	41.613625	0
ENSMUSG00000021359	Tfap2a	0	0	0	0	0	0
ENSMUSG00000021360	Gcnt2	51.291202	12.9671	0	0	0	0
ENSMUSG00000021361	Tmem14c	0	253.2031	77.162813	0	0	89.535786
ENSMUSG00000021362	Gcm2	0	0	0	0	0	0
ENSMUSG00000021363	Mak	0	0	0	0	0	0
ENSMUSG00000021364	Elovl2	0	0	0	0	0	0
ENSMUSG00000021365	Nedd9	0	0	4.150732	0	0	5.994455
ENSMUSG00000021366	Hivep1	0.302379	3.918538	1.073978	0	0	0.735044
ENSMUSG00000021367	Edn1	2.006523	0	0	0	0	0
ENSMUSG00000021368	Tbc1d7	0	168.163957	58.537106	133.420835	39.209609	58.870773
ENSMUSG00000021371	Mcur1	24.391217	21.374471	8.877069	33.945777	31.738377	9.163626
ENSMUSG00000021373	Cap2	0.575067	96.126056	69.284317	101.113011	151.549335	49.886213
ENSMUSG00000021374	Nup153	0	0	0	0.847471	12.085244	0
ENSMUSG00000021375	Kif13a	0	0	0	0	0	0
ENSMUSG00000021376	Tpmt	0	0.233373	3.662405	0	0	0.507612
ENSMUSG00000021377	Dek	0	97.836892	13.365944	30.920997	43.102697	32.341113
ENSMUSG00000021379	Id4	0.709566	0	44.471674	0	2.482699	37.472513
ENSMUSG00000021381	Barx1	0	0	0	0	0	0
ENSMUSG00000021384	Susd3	0	0	0	0	0	0
ENSMUSG00000021385	Ippk	0	0	19.320835	0	0	33.174365
ENSMUSG00000021388	Aspn	0	0	0	0	0	0
ENSMUSG00000021390	Ogn	0	0	0	0	0	0
ENSMUSG00000021391	Cenpp	0	0	0	0	0	0
ENSMUSG00000021392	Nol8	0.419216	0	0	0	0	0
ENSMUSG00000021395	Spin1	0	48.378837	30.372644	86.502538	62.05284	29.554399
ENSMUSG00000021396	Nxnl2	0	0	0	0	0	0
ENSMUSG00000021400	Wrnip1	0	0	0	58.025173	46.537775	0
ENSMUSG00000021403	Serpinb9b	0.424208	0.573679	0	0	0	0
ENSMUSG00000021404	Serpinb9c	0	0	0	0	0	0
ENSMUSG00000021408	Ripk1	0	0	0	0	0	0
ENSMUSG00000021411	Pxdc1	0	0	0	0	0	0
ENSMUSG00000021413	Prpf4b	29.427373	114.229395	46.856851	0	0	43.893015
ENSMUSG00000021414	Fam217a	3.120574	0	0	0	0	0
ENSMUSG00000021415	4933417A18Rik	0	0	0	0	0	0
ENSMUSG00000021416	Eci3	0	0	0	0	0	0
ENSMUSG00000021417	Eci2	215.237578	47.148759	15.371801	0	0	23.514316
ENSMUSG00000021418	Rpp40	0	0	0	0	0	0
ENSMUSG00000021420	Fars2	14.715399	0	38.904038	0	0	42.275044
ENSMUSG00000021423	Ly86	351.328509	0	58.999782	0	0	82.891792
ENSMUSG00000021427	Ssr1	0	0.317154	0.335258	76.087161	78.682408	0.412884
ENSMUSG00000021428	Riok1	0.815807	97.842927	2.422131	0	0	2.050084
ENSMUSG00000021431	Snrnp48	0.199334	88.627484	7.670989	19.284854	58.791626	1.552681
ENSMUSG00000021432	Slc35b3	0	156.499008	0	224.416106	148.789851	0
ENSMUSG00000021439	Ctsq	0	0	0	0	0	0
ENSMUSG00000021440	Cts7	0	0	0	0	0	0
ENSMUSG00000021441	Cts6	0	0	0	0	0	0
ENSMUSG00000021448	Shc3	0	0	0	0	0	0
ENSMUSG00000021451	Sema4d	0	42.123236	2.918486	0	0	0
ENSMUSG00000021453	Gadd45g	183.989372	0	28.118432	287.329712	263.332553	16.631141
ENSMUSG00000021456	Fbp2	0	0	0	0	0	0
ENSMUSG00000021457	Syk	0	0	0	0	0	0
ENSMUSG00000021458	Aopep	0	0	41.142505	90.801592	37.893502	37.663452
ENSMUSG00000021460	Auh	0.430577	89.903986	48.522775	223.636131	207.441329	51.655477
ENSMUSG00000021461	Fancc	0	0	0	0	0	0
ENSMUSG00000021464	Ror2	23.405861	0	0	0	0	0
ENSMUSG00000021466	Ptch1	117.921661	0	2.700879	0	0	3.374852
ENSMUSG00000021468	Sptlc1	0	133.877252	1.272553	142.518258	120.473088	0.529529
ENSMUSG00000021469	Msx2	0	0	0	0	0	0
ENSMUSG00000021470	Ercc6l2	0	0	0	0	0	0
ENSMUSG00000021474	Sfxn1	2.006456	31.483885	43.858193	271.14252	294.579877	49.754581
ENSMUSG00000021476	Habp4	101.970108	122.414769	41.445117	215.487411	239.47765	33.964138
ENSMUSG00000021477	Ctsl	0	141.139665	84.93626	407.426956	350.442868	84.096144
ENSMUSG00000021478	Drd1	0	0	0	0	0	0
ENSMUSG00000021481	Zfp346	204.608699	0	37.412594	0	0	38.383846
ENSMUSG00000021482	Prxl2c	0	0	0	0	0	0
ENSMUSG00000021483	Cdk20	0	0	24.437641	0	0	28.371815
ENSMUSG00000021484	Lman2	0	38.17191	9.672911	0	0	13.826466
ENSMUSG00000021485	Mxd3	0	0	0	0	0	0
ENSMUSG00000021486	Prelid1	0	154.225055	72.305298	55.577188	76.65206	63.465323
ENSMUSG00000021488	Nsd1	8.678624	4.138828	1.216597	17.465386	24.84184	0.798033
ENSMUSG00000021490	Slc34a1	0	0	0	0	0	0
ENSMUSG00000021492	F12	0	0	0	0	0	0
ENSMUSG00000021493	Pdlim7	0	237.475932	126.962658	911.047584	924.560931	76.317628
ENSMUSG00000021494	Ddx41	0	56.653825	24.506007	8.199015	8.933442	30.068057
ENSMUSG00000021495	Fam193b	74.244182	53.728185	5.921635	36.725449	30.527005	13.959968
ENSMUSG00000021496	Pcbd2	0	39.206487	43.721346	0	0	72.422356
ENSMUSG00000021497	Txndc15	63.635015	268.93187	66.907441	0	0	64.331799
ENSMUSG00000021499	Catsper3	0	0.536427	0	0	0	0
ENSMUSG00000021500	Ddx46	5.020147	9.213266	0	11.717787	19.970376	0
ENSMUSG00000021501	Caml	115.911836	118.255625	8.002515	13.51922	23.655369	6.934766
ENSMUSG00000021504	B4galt7	0.671972	0.304562	0	98.817263	102.149841	0
ENSMUSG00000021506	Pitx1	0	0.520868	0	0	0	0
ENSMUSG00000021508	Cxcl14	71.790762	0	109.143449	0	0	106.656308
ENSMUSG00000021509	Slc25a48	0	0	0	0	0	0
ENSMUSG00000021510	Zfp729a	310.296925	0	22.418133	0	0	29.507697
ENSMUSG00000021514	Zfp369	8.47082	0	6.655667	5.576971	39.106727	6.552474
ENSMUSG00000021518	Ptdss1	0	91.571773	17.094499	1.933263	1.737982	24.780006
ENSMUSG00000021519	Mterf3	0	1.601483	17.638602	853.428109	741.110624	19.875659
ENSMUSG00000021520	Uqcrb	1240.18444	2246.754303	1223.186697	0	0	1020.267207
ENSMUSG00000021532	Fastkd3	23.817021	131.878056	23.687222	289.992977	154.487079	27.05114
ENSMUSG00000021534	1700001L19Rik	0	18.109688	16.260364	0	0	5.533822
ENSMUSG00000021536	Adcy2	26.139122	1.451488	9.160345	30.031433	13.552123	10.405199
ENSMUSG00000021537	Cetn3	414.067656	304.438213	89.516997	0	0	123.054276
ENSMUSG00000021538	Il9	0	0	0	0	0	0
ENSMUSG00000021539	Lect2	0	0	0	0	0	0
ENSMUSG00000021540	Smad5	0	0	0.959239	0	0	0.394599
ENSMUSG00000021541	Trpc7	0	0	0	0	0	0
ENSMUSG00000021545	1700067P10Rik	0	0	0	0	0	0
ENSMUSG00000021546	Hnrnpk	6.0796	215.271977	127.315501	38.539695	120.786736	118.554502
ENSMUSG00000021548	Ccnh	171.631981	271.816879	53.102627	27.429458	22.362497	80.782433
ENSMUSG00000021549	Rasa1	292.526789	2.579065	25.606603	29.578691	5.191255	19.712371
ENSMUSG00000021550	2210016F16Rik	0	27.052709	13.961181	12.358372	7.94341	8.020675
ENSMUSG00000021552	Gkap1	55.041627	0.164561	15.079993	50.225388	31.437301	7.290986
ENSMUSG00000021553	Slc28a3	0.296354	0	0	0	0	0
ENSMUSG00000021555	Naa35	0	44.696013	60.608661	0	0	107.741458
ENSMUSG00000021556	Golm1	0	0	0	0	0	0
ENSMUSG00000021557	Agtpbp1	214.785747	35.475731	183.274343	16.865827	27.857287	97.578903
ENSMUSG00000021559	Dapk1	53.562112	26.69102	12.331383	34.858042	34.358548	17.174875
ENSMUSG00000021565	Slc6a19	0	0	0	0	0	0
ENSMUSG00000021566	Slc6a19os	0	0	0	0	0	0
ENSMUSG00000021567	Nkd2	0	0.30527	0	0	0	0
ENSMUSG00000021569	Trip13	0	0	0	0	0	0
ENSMUSG00000021572	Cep72	0	0	0	0	0	0
ENSMUSG00000021573	Tppp	0	29.835969	28.802845	58.429945	50.024567	27.36081
ENSMUSG00000021575	Ahrr	0	0	0	0	0	0
ENSMUSG00000021576	Pdcd6	0	245.841842	176.069716	116.76882	69.195098	200.222971
ENSMUSG00000021577	Sdha	75.085386	410.842711	146.285258	157.291118	161.624361	154.933451
ENSMUSG00000021578	Ccdc127	0	24.818224	24.981408	58.49822	144.389947	25.044016
ENSMUSG00000021579	Lrrc14b	1.014254	0	2.095911	0	0	1.642054
ENSMUSG00000021583	Erap1	0	0	2.812158	0	0	3.242981
ENSMUSG00000021585	Cast	1.13392	0.400739	0	0	0	0
ENSMUSG00000021587	Pcsk1	0	0	0	0	0	0
ENSMUSG00000021589	Rhobtb3	0	0	0	92.932146	116.570299	0
ENSMUSG00000021590	Spata9	0	0	0	0	0	0
ENSMUSG00000021591	Glrx	3.443136	93.078657	0	9.020619	11.986488	2.296607
ENSMUSG00000021592	Arsk	0.374528	0	0.885689	0	0	1.465937
ENSMUSG00000021594	Srd5a1	0	0	0	0	0	0
ENSMUSG00000021595	Nsun2	0	18.497379	1.162407	0	0	2.233624
ENSMUSG00000021596	Mctp1	0	196.516533	4.068916	0	0	4.356248
ENSMUSG00000021597	Slf1	5.591754	0	9.495381	267.166445	253.300843	19.638825
ENSMUSG00000021598	Med10	0	124.234748	61.324415	349.044676	222.049383	47.295162
ENSMUSG00000021600	8030423J24Rik	0	0	0	0	0	0
ENSMUSG00000021604	Irx4	0	0	0	0	0	0
ENSMUSG00000021606	Ndufs6	321.332026	1104.258764	843.339753	173.483696	72.839337	728.433498
ENSMUSG00000021607	Mrpl36	0	275.824205	173.573893	78.842755	106.364553	202.475969
ENSMUSG00000021608	Lpcat1	1.16583	0	21.13501	0	0	20.415463
ENSMUSG00000021609	Slc6a3	0	0	0	0	0	0
ENSMUSG00000021610	Clptm1l	0	238.14384	108.107834	0	0	124.813752
ENSMUSG00000021611	Tert	12.627009	0	0	0	0	0
ENSMUSG00000021612	Slc6a18	0	0	0	0	0	0
ENSMUSG00000021613	Hapln1	0	0	0	0	0	0.685907
ENSMUSG00000021614	Vcan	0	0	0	0	0	0
ENSMUSG00000021615	Xrcc4	0	0	9.139092	0	0	6.754649
ENSMUSG00000021619	Atg10	0	35.538044	0	0	0	0
ENSMUSG00000021620	Acot12	0	0	0	0	0	0
ENSMUSG00000021621	Zcchc9	0	16.580399	0	0	0	0
ENSMUSG00000021622	Ckmt2	0	0	0	0	0	0
ENSMUSG00000021624	Cd180	0	0	0	0	0	0
ENSMUSG00000021629	Slc30a5	0	0	31.927664	0	0	23.916229
ENSMUSG00000021635	Rad17	0	1.07026	15.082661	0	0	4.337915
ENSMUSG00000021636	Marveld2	0	0	0	0	0	0
ENSMUSG00000021638	Ocln	0	0	0	0	0	0
ENSMUSG00000021639	Gtf2h2	0	0	29.503038	151.972636	61.441409	56.300805
ENSMUSG00000021640	Naip1	0	0	0	0	0	0
ENSMUSG00000021643	Serf1	0	0	168.462108	0	0	230.297627
ENSMUSG00000021645	Smn1	0	0	20.969037	0	0	42.193146
ENSMUSG00000021646	Mccc2	0	4.938727	0	0	0	0
ENSMUSG00000021647	Cartpt	0	0	44.236167	0	0	49.998075
ENSMUSG00000021650	Ptcd2	75.963961	110.796735	46.820242	3.376638	0	31.693737
ENSMUSG00000021660	Btf3	0	216.415793	262.465103	0	0	219.257267
ENSMUSG00000021661	Ankra2	0	0	64.782587	162.118895	116.928159	50.753055
ENSMUSG00000021662	Arhgef28	0	24.212782	2.059546	36.37738	53.663024	0.849758
ENSMUSG00000021665	Hexb	798.097008	71.521645	10.774226	0	0	4.496392
ENSMUSG00000021666	Gfm2	2.373975	30.388588	25.948779	64.74716	91.422788	14.317118
ENSMUSG00000021668	Polk	0	0	0	29.926245	31.51166	0
ENSMUSG00000021669	Col4a3bp	29.516131	13.027719	0	15.768947	12.472082	0.496274
ENSMUSG00000021670	Hmgcr	3.063318	0	2.174096	89.063046	90.061022	1.196687
ENSMUSG00000021671	Poc5	0	19.614199	2.457852	0	0	2.279348
ENSMUSG00000021675	F2rl2	0	0	0	0	0	0
ENSMUSG00000021676	Iqgap2	215.973235	12.34003	14.639773	64.749986	60.166391	12.501976
ENSMUSG00000021678	F2rl1	0	0	0	0	0	0
ENSMUSG00000021679	S100z	0	0	0	0	0	0
ENSMUSG00000021680	Crhbp	0	0	0	0	0	0
ENSMUSG00000021681	Aggf1	0	13.410164	15.063	37.944728	41.595352	16.649468
ENSMUSG00000021684	Pde8b	31.997339	0	25.745463	36.939261	3.680716	29.841362
ENSMUSG00000021685	Otp	0	0	0	0	0	0
ENSMUSG00000021686	Ap3b1	60.980818	0.152434	20.32097	0	0	9.925999
ENSMUSG00000021687	Scamp1	0	128.397759	27.156068	0	0	30.842447
ENSMUSG00000021690	Jmy	0	0	0	42.24346	57.622672	0.146612
ENSMUSG00000021692	Dimt1	2.803056	148.2741	4.962235	312.086656	321.039417	3.46066
ENSMUSG00000021693	Kif2a	0	55.821647	29.994828	100.459997	84.751925	26.945358
ENSMUSG00000021694	Ercc8	0.437125	12.417601	0	0	0	0
ENSMUSG00000021696	Elovl7	0	0	0	0	0	0
ENSMUSG00000021697	Depdc1b	0	0	0	0	0	0
ENSMUSG00000021699	Pde4d	0	0	0	0	0	0
ENSMUSG00000021700	Rab3c	94.969756	227.305807	17.08489	589.050143	579.431024	17.237946
ENSMUSG00000021701	Plk2	61.371816	390.975214	125.737149	1169.060796	1092.175441	116.674873
ENSMUSG00000021702	Thbs4	0	0	0	0	0	0
ENSMUSG00000021703	Serinc5	0	0	4.741577	0	0	3.174769
ENSMUSG00000021704	Mtx3	40.883325	0.477733	0	46.155561	34.302638	0
ENSMUSG00000021706	Zfyve16	0	0	13.894272	0	0	8.048278
ENSMUSG00000021707	Dhfr	0	0	0	0	0	0
ENSMUSG00000021708	Rasgrf2	0	0	4.923517	0	0	4.955711
ENSMUSG00000021709	Erbin	0	28.127316	11.411397	22.056744	19.185852	13.663724
ENSMUSG00000021710	Nln	0	24.983207	6.955223	0	0	20.212676
ENSMUSG00000021711	Trappc13	0.784297	61.503342	19.262498	94.329379	144.314956	30.026515
ENSMUSG00000021712	Trim23	0	13.769953	12.810964	118.665736	127.321108	22.728154
ENSMUSG00000021713	Ppwd1	55.791282	0.179229	0.94065	0	0	1.105676
ENSMUSG00000021714	Cenpk	0	0	0	0	0	0
ENSMUSG00000021715	Cwc27	0	82.7945	21.273184	97.353013	219.580733	32.174177
ENSMUSG00000021716	Srek1ip1	20.910961	19.800469	22.627167	0	0	12.383395
ENSMUSG00000021718	4933425L06Rik	0	0	0	0	0	0
ENSMUSG00000021719	Rgs7bp	5.830333	23.617019	33.392802	49.483216	52.700576	41.189627
ENSMUSG00000021720	Rnf180	0	0	12.082764	0	0	11.716884
ENSMUSG00000021721	Htr1a	0	0.679112	1.429437	49.183899	63.443556	0.590018
ENSMUSG00000021725	Parp8	0	9.848299	5.536689	0	4.91423	6.135584
ENSMUSG00000021728	Emb	27.565631	207.190144	0	0	0	0.93376
